ObjectID,Object Number,Sort Number,Dept,Maker,Alpha Sort,Title,Date,Begin Date,End Date,Medium,Dimensions,Credit Line,ClassificationTerm,Copyright,Photo Credit,Primary Image URL,Primary Image Filename
38856,2000-308,2000  308,ABI,"Roman; Augustan, 27 B.C. -  14 A.D.",Roman; Augustan,Portrait of the Emperor Augustus,ca. 27–1 B.C.,-27,-1,Carrara marble,"h. 40.5 cm., w. 23.2 cm., d. 24.0 cm. (15 15/16 x 9 1/8 x 9 7/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund",sculpture,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2000-308_FRN.jpg,2000-308_FRN.jpg
46033,2000-318,2000  318,AAA,Late Classic; Maya,Classic; Maya,Dignitary,A.D. 600–800,600,800,Ceramic with yellow and Maya blue pigment,"h. 26.7 cm., w. 15.5 cm., d. 7.5 cm. (10 1/2 x 6 1/8 x 2 15/16 in.)","Gift of Gillett G. Griffin in honor of Allen Rosenbaum; with additional support from Lewis Ranieri in honor of Gillett G. Griffin on the occasion of his seventieth birthday, by exchange; Harry A. Brooks, Class of 1935, in honor of Allen Rosenbaum; and Samuel Merrin and Spencer Throckmorton","attendants, ceramics, figures (representations), figurine",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2000-318.jpg,2000-318.jpg
39668,2000-348,2000  348,Photo,"Albert Sands Southworth, American, 1811–1894; Josiah Johnson Hawes, American, 1808–1901","Southworth, Albert Sands; Hawes, Josiah Johnson",Untitled,1851–54,1851,1854,Whole-plate daguerreotype,"image: 19.9 x 14.8 cm. (7 13/16 x 5 13/16 in.)
plate: 21.7 x 16.6 cm. (8 9/16 x 6 9/16 in.)","Gift of the Advisory Council of the Princeton University Art Museum in honor of Peter C. Bunnell and museum purchase, Fowler McCormick, Class of 1921, Fund","black-and-white photographs, black-and-white photography, daguerreotypes",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2000-348.jpg,2000-348.jpg
38924,2000-356,2000  356,ABI,Roman,Roman,Cup with Bacchic motifs in high relief,early 1st century A.D.,0,29,Gilt silver,"h. 11.0 cm., w. (with one handle) 13.5 cm. (4 5/16 x 5 5/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","cup, vessel",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2000-356_A2.jpg,2000-356_A2.jpg
39884,2001-37,2001   37,Photo,"Timothy H. O'Sullivan, American, 1840–1882","O'Sullivan, Timothy H","Black Canyon, Colorado River, Looking Below from Big Horn Camp",1871,1871,1871,Albumen print,"20.1 x 27.2 cm. (7 15/16 x 10 11/16 in.)
mount: 39.5 x 49.9 cm. (15 9/16 x 19 5/8 in.)","Museum purchase, gift of William J. Salman, Class of 1955","albumen prints, black-and-white photographs, black-and-white photography",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2001-37.jpg,2001-37.jpg
39738,2001-44,2001   44,Asian,"Chinese; Modern period, 1912–present; Old Labor Revolutionary Team of the Vehicle Repair Section, Changxindian District ????????????",Chinese; Modern; Old Labor Revolutionary Team of the Vehicle Section,In Revolution There is Justice ????,7/1968,1968,1968,Gouache on paper,"Painting: 180.0 x 87.5 cm. (70 7/8 x 34 7/16 in.)
frame: 186.1 x 95.9 x 4.2 cm. (73 1/4 x 37 3/4 x 1 5/8 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund",gouaches,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2001-44.jpg,2001-44.jpg
38572,2001-179,2001  179,P&D,"Joseph-Marie Vien, French, 1716–1809","Vien, Joseph-Marie",Love Fleeing Slavery,1789,1789,1789,Oil on paper laid down on canvas,"20.2 x 25.3 cm. (7 15/16 x 9 15/16 in.)
frame: 34.7 × 38.8 × 5.4 cm (13 11/16 × 15 1/4 × 2 1/8 in.)","Museum purchase, Felton Gibbons Fund and Fowler McCormick, Class of 1921, Fund, in honor of Duane Wilder, Class of 1951, with gratitude for his dedicated service as chairman of the Museum Advisory Council","drawing, painting (visual work), sketches, studies (visual works)",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2001-179.jpg,2001-179.jpg
40597,2001-182,2001  182,Asian,"Chinese; Ming dynasty, 1368–1644; Ding Yunpeng, 1547 - 1628",Chinese; Ming dynasty; Ding Yunpeng,Baimiao Lohans,1580,1580,1580,Handscroll; ink on paper,"Painting: 26 x 341.5 cm. (10 1/4 x 134 7/16 in.)
Colophon (right): 25.7 x 69.6 cm. (10 1/8 x 27 3/8 in.)
Colophon (left): 26 x 41 cm. (10 1/4 x 16 1/8 in.)
Mount: h. 27.5 cm. (10 13/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund, and gift of Lloyd E. Cotsen, Class of 1950, in honor of Wen C. Fong, Class of 1951 and Graduate School Class of 1958","calligraphy (visual work), calligraphy (writing), handscrolls",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2001-182-1.jpg,2001-182-1.jpg
55280,2001-215.1-.2,2001  215     1   2,Asian,"Chinese; Tang dynasty, 618–907",Chinese; Tang dynasty,Pair of tomb guardians,mid–8th century,0,8,"Earthenware with silver, gold, and painted decoration","figure (.1 a): h. 60.7 cm., w. 30.5 cm., d. 17.2 cm. (23 7/8 x 12 x 6 3/4 in.)
base (.1 b): h. 7.4 cm., w. 29.2 cm., d. 22.8 cm. (2 15/16 x 11 1/2 x 9 in.)
figure (.2 a): h. 60.0 cm., w. approx. 31.0 cm., d. approx. 21.0 cm. (23 5/8 x 12 3/16 x 8 1/4 in.)
base (.2 b): h. 7.7 cm., w. 29.2 cm., d. approx. 18.5 cm. (3 1/16 x 11 1/2 x 7 5/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","ceramics, figures (representations), tomb guardians",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2001-215-1-2.jpg,2001-215-1-2.jpg
40520,2001-218,2001  218,ABI,"Greek, Attic; attributed to the Guglielmi Painter",Attic; Guglielmi Painter,Tyrrhenian amphora,ca. 560–550 B.C.,-560,-550,Ceramic,"h. 41.4 cm., diam. 24.3 cm. (16 5/16 x 9 9/16 in.)
diam. foot 12.5 cm. (4 7/8 in.)
diam. mouth 16.3 cm. (6 7/16 in.)","Museum purchase, Carl Otto von Kienbusch Jr., Memorial Collection Fund","amphorae, ceramics",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2001-218_2.jpg,2001-218_2.jpg
40727,2001-272,2001  272,EPS,"foot by Pierre Reymond, French, ca. 1513–after 1584; bowl by Jean de Court, French, Limoges, active 1541–1564",Reymond Pierre; de Court Jean,Tazza:  The Judgement of Moses,1546,1546,1546,Painted enamel on copper,"h. 14.2 cm., diam. of bowl 24.9 cm. (5 9/16 x 9 13/16 in.)","Museum Purchase, Fowler McCormick, Class of 1921, Fund",vessels,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2001-272.jpg,2001-272.jpg
40593,2001-299,2001  299,AAA,Late Postclassic; Aztec,Postclassic; Aztec,Seated figure,A.D. 1490–1520,1490,1520,Volcanic stone with shell inlaid eyes,"h. 41.0 cm., w. 24.0 cm., d. 22.2 cm. (16 1/8 x 9 7/16 x 8 3/4 in.)",Gift of Dr. Alvin E. Friedman Kien,"figurines, religious object",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2001-299_OBL.jpg,2001-299_OBL.jpg
40958,2002-97,2002   97,P&D,"Jusepe de Ribera, Spanish, 1591–1652","Ribera, Jusepe de",Studies of Male Head in Profile,ca. 1620–22,1620,1622,Red chalk on cream laid paper,25 x 20.6 cm. (9 13/16 x 8 1/8 in.),"Museum purchase, Laura P. Hall Memorial Fund and Fowler McCormick, Class of 1921, Fund","drawing, study (visual work)",,,artimage.princeton.edu/files/ProductionJpegs/2002-97.jpg,2002-97.jpg
40988,2002-128,2002  128,Asian,"Chinese; Neolithic period, ca. 8000–2000 B.C.",Chinese; Neolithic period 1,Gui vessel,ca. 2800–2400 B.C.,-2805,-2795,Earthenware with red and white pigments,"h. 20.8 cm., w. 11.9 cm., d. 12.3 cm. (8 3/16 x 4 11/16 x 4 13/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","ceramics, gui, vessel",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-128.jpg,2002-128.jpg
40995,2002-136 a-b,2002  136 a    b,Asian,"Chinese; Northern Song dynasty, 960–1127",Chinese; Northern Song,Flower-shaped winecup and stand,,960,1127,Silver with repoussé and chased decoration,"cup (a): h. 4.4 cm., diam. 8.6 cm. (1 3/4 x 3 3/8 in.)
stand (b): h. 3.1 cm., diam. 15.0 cm. (1 1/4 x 5 7/8 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","stand (support furniture), wine cups",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-136A-B.jpg,2002-136A-B.jpg
41410,2002-297,2002  297,Asian,"Japanese; Middle Jomon period to Late Jomon period, ca. 2500–ca. 1000 B.C., ca. 3500–2500 B.C.",Japanese; Middle Jomon,Jar,35th–11th century B.C.,-3500,-1000,Earthenware,"h. 26.0 cm., diam. 22.6 cm. (10 1/4 x 8 7/8 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","ceramics, jars",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-297.jpg,2002-297.jpg
41407,2002-302,2002  302,ABI,"Mesopotamian; Sumerian, Early Dynastic III",Mesopotamian; Sumerian,Upper half of a female votive statuette,ca. 2600-2350,-2600,-2350,Alabaster,"h. 12.3 cm., w. 18.5 cm., d. 6.5 cm. (4 13/16 x 7 5/16 x 2 9/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund",figurines,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-302.jpg,2002-302.jpg
41415,2002-348,2002  348,EPS,"Christoffer Wilhelm Eckersberg, Danish, 1783–1853","Eckersberg, Christoffer Wilhelm",Ulysses Fleeing the Cave of Polyphemus,1812,1812,1812,Oil on canvas,"80 x 63.5 cm. (31 1/2 x 25 in.)
frame: 96.5 × 79.1 × 6.3 cm (38 × 31 1/8 × 2 1/2 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund",oil paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-348.jpg,2002-348.jpg
40297,2002-370,2002  370,AAA,Late Classic; Maya,Classic; Maya,Stone drinking cup,A.D. 763–820,763,820,Travertine,"h. 16.3 cm., diam. 15.4 cm. (6 7/16 x 6 1/16 in.)",Anonymous gift in honor of the Class of 2004,"sculpture, vase",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-370_2.jpg,2002-370_2.jpg
41430,2002-379,2002  379,ABI,Persian; Achaemenid,Persian; Achaemenid,Openwork appliqué in the form of a roaring lion's head,late 5th – 4th century B.C.,-429,-300,Gold,"h. 5.7 cm., w. 4.9 cm., wt. 8.7g (2 1/4 x 1 15/16 in., 8.7g)","Museum purchase, Carl Otto von Kienbusch Jr., Memorial Collection Fund",onlays,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-379.jpg,2002-379.jpg
41431,2002-380,2002  380,ABI,Persian; Achaemenid,Persian; Achaemenid,Openwork appliqué in the form of roaring lion's head,late 5th – 4th century B.C.,-429,-370,Gold,"h. 5.7 cm., w. 4.9 cm., wt. 8.7g (2 1/4 x 1 15/16 in., 8.7g)","Museum purchase, Carl Otto von Kienbusch Jr., Memorial Collection Fund",onlays,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-380.jpg,2002-380.jpg
41435,2002-381,2002  381,ABI,Persian; Achaemenid,Persian; Achaemenid,Openwork bracteate with heraldic lions sharing a head in high relief,late 5th – early 4th century B.C.,-429,-370,Gold,"diam. 5.3 cm., wt. 12.4g (2 1/16 in., 12.4g)","Museum purchase, Carl Otto von Kienbusch Jr., Memorial Collection Fund","bracteates (pendants), onlays",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-381.jpg,2002-381.jpg
41436,2002-382,2002  382,EPS,"Auguste Préault, French, 1809–1879","Préault, Auguste",Model for the Schoelcher Tomb,ca. 1832,1827,1837,Terracotta,"29.2 × 18.8 × 5.5 cm (11 1/2 × 7 3/8 × 2 3/16 in.)
frame: 43 x 34.2 cm. (16 15/16 x 13 7/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","relief, terracottas",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-382.jpg,2002-382.jpg
41479,2002-393,2002  393,Asian,"Nepalese; Malla dynasty, 10th–18th century",Nepalese; Malla dynasty,Uma Mahesvara,11th century,1000,1099,Black schist,"h. 24.5 cm., w. 20.0 cm., d. 7.0 cm. (9 5/8 x 7 7/8 x 2 3/4 in.)","Gift of Robert L. Poster, Class of 1962, and Amy Poster","fragment, relief",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2002-393.jpg,2002-393.jpg
41743,2003-24,2003   24,African,Yoruba artist,Yoruba,Stool for E?u Priest or Priestess,late 19th–early 20th century,1875,1925,Wood and organic materials,"h. 56.6 cm., w. 28.2 cm., diam. 25.5 cm. (22 5/16 x 11 1/8 x 10 1/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","sculpture, stool",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2003-24.jpg,2003-24.jpg
41786,2003-29,2003   29,Asian,"Chinese; mid Warring States period to Western Han dynasty, ca. 470–221 B.C.",Chinese; Warring States period,Sword-bearer lamp,4th–2nd century B.C.,-399,-100,Bronze with cast and engraved designs,"h. 33.8 cm., w. 13.5 cm., diam. dish 13.0 cm. (13 5/16 x 5 5/16 x 5 1/8 in.)
h. to top of head approximately: 28.5 cm. (11 1/4 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","bronzes, lamp (lighting device), sculpture",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2003-29_LFT.jpg,2003-29_LFT.jpg
41769,2003-32,2003   32,P&D,"Jan van Goyen, Dutch, 1596–1656","van Goyen, Jan",Landscape with Coach at an Inn by a Riverbank,1653,1653,1653,Black chalk and brush and gray wash on cream laid paper,17.2 x 27.4 cm. (6 3/4 x 10 13/16 in.),"Museum purchase, Laura P. Hall Memorial Fund",drawing,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2003-32.jpg,2003-32.jpg
41754,2003-72,2003   72,EPS,"Antoine-Louis Barye, French, 1796–1875","Barye, Antoine-Louis",Elk Attacked by a Lynx,ca. 1841,1836,1846,Bronze,23 × 34 × 13.5 cm (9 1/16 × 13 3/8 × 5 5/16 in.),"Museum purchase, Fowler McCormick, Class of 1921, Fund","bronzes, sculpture",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2003-72_1.jpg,2003-72_1.jpg
41978,2003-93,2003   93,ABI,Roman; Severan,Roman; Severan,Necklace with imitation coin pendants,early 3rd century A.D.,200,229,Gold,"l. 63.5 cm. (25 in.)
each pendant: diam. 2.9 cm. (1 1/8 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","necklaces, ornament, pendants (jewelry)",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2003-93_FRN.jpg,2003-93_FRN.jpg
41971,2003-94,2003   94,Asian,"Japanese; Edo period, 1600–1868; Hon'ami Koetsu, 1558 - 1637",Japanese; Edo period; Hon'ami Koetsu,Selections from the New Collection of Japanese Poems from Ancient and Modern Times (Shinkokin wakash?) with Printed Designs of Plants and Animals,before 1615,1578,1614,Handscroll; ink and mica on colored paper,24.1 x 414.5 cm. (9 1/2 x 163 3/16 in.),"Museum purchase, Fowler McCormick, Class of 1921, Fund; Executive Committee of The Embodied Image: Chinese Calligraphy from the John B. Elliott Collection in Japan; and the P.Y. and Kinmay W. Tang Center for East Asian Art","calligraphy (visual work), handscroll, paintings",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2003-94.jpg,2003-94.jpg
41991,2003-148,2003  148,AAA,Late Classic; Maya,Classic; Maya,Defiant bound captive,A.D. 600–800,600,800,Ceramic,"h. 19.5 cm., w. 8.0 cm., d. 7.6 cm. (7 11/16 x 3 1/8 x 3 in.)",Gift of Gillett G. Griffin,"ceramics, figurines",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2003-148_FRN.jpg,2003-148_FRN.jpg
42114,2003-246,2003  246,P&D,"Hubert Robert, French, 1733–1808","Robert, Hubert",A View of the Loggia at Villa Madama with Artist Sketching,1760,1760,1760,Red chalk on cream laid paper,"sheet: 49.3 x 36.5 cm. (19 7/16 x 14 3/8 in.)
mount: 59 x 45.7 cm. (23 1/4 x 18 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund and Laura Hall Memorial Fund in honor of David Coffin, Class of 1940 and Graduate School Class of 1954",drawing,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2003-246.jpg,2003-246.jpg
42295,2004-19,2004   19,AAA,Middle Formative; Olmec style,Formative; Olmec,Dragon with flame eyebrows and incised motifs,900–600 B.C.,-900,-600,Green jade,"h. 11.0 cm., w. 5.0 cm., d. 2.7 cm. (4 5/16 x 1 15/16 x 1 1/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","figurines, jade",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-19_light.jpg,2004-19_light.jpg
42249,2004-37,2004   37,American,"Gilbert Stuart, American, 1755–1828",Stuart Gilbert,William Bayard,1794,1794,1794,Oil on canvas,"90 x 69 cm. (35 7/16 x 27 3/16 in.)
frame: 112 × 93 × 8.2 cm (44 1/8 × 36 5/8 × 3 1/4 in.)","Gift of Mary, Viscountess Eccles",oil paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-37.jpg,2004-37.jpg
42370,2004-38,2004   38,ABI,Roman; Antonine,Roman; Antonine,Colossal bust of a goddess or personification,ca. 160–190 A.D.,160,190,White marble with grey veining,"h. 86.2 cm., w. 40.6 cm., d. 26.8 cm. (33 15/16 x 16 x 10 9/16 in.) (preserved)","Museum purchase, Fowler McCormick, Class of 1921, Fund, in acknowledgment of the dedicated service, to the Advisory Council of the Princeton University Art Museum, of Kathleen Compton Sherrerd, Barry Munitz, Graduate School Class of 1968, Duane E. Wilder, Class of 1951, and Stuart P. Feld, Class of 1957","bust, sculpture",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-38_1A.jpg,2004-38_1A.jpg
42377,2004-40,2004   40,Photo,"Charles Marville, French, 1816–1879","Marville, Charles","Decorative sculptures by the firm of Monduit et Béchet, Paris",1862,1862,1862,Albumen print,"36.2 x 26.2 cm. (14 1/4 x 10 5/16 in.)
mount: 60.3 x 43.8 cm. (23 3/4 x 17 1/4 in.)","Museum purchase, gift of Florence J. Gould Foundation","albumen prints, black-and-white photographs, black-and-white photography",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-40.jpg,2004-40.jpg
42386,2004-46,2004   46,AAA,Late Classic; Classic Veracruz,Classic; Classic Veracruz,Wheeled feline,A.D. 600–900,600,900,Ceramic with buff-colored slip,"h. 15.6 cm., w. 9.5 cm., l. 18.0 cm. (6 1/8 x 3 3/4 x 7 1/16 in.)",Gift of Gillett G. Griffin,"ceramics, figurines, musical instruments, toys",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-46_1.jpg,2004-46_1.jpg
19025,2004-119,2004  119,ABI,Cretan; Late Minoan III A2,Cretan; Minoan,Ledge-rimmed cup,ca. 1350 B.C.,-1355,-1345,Ceramic,"h. 7.8 cm., w. 16.2 cm., diam. 15.0 cm. (3 1/8 x 6 3/8 x 5 7/8 in.)",Gift of William R. Suddaby in honor of Michael Padgett,"ceramics, cup",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-119.jpg,2004-119.jpg
21982,2004-282,2004  282,Photo,"Eugène Atget, French, 1857–1927","Atget, Eugène","Voitures, Marché des patriarches, rue Moffetard",1910,1910,1910,Matt albumen print,"17 x 22.3 cm. (6 11/16 x 8 3/4 in.)
mount: 37 x 29.6 cm. (14 9/16 x 11 5/8 in.)","Museum purchase, gift of the Friends of the Princeton University Art Museum in honor of Peter C. Bunnell","albumen prints, black-and-white photographs, black-and-white photography",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-282.jpg,2004-282.jpg
43322,2004-368 a-b,2004  368 a    b,Asian,"Japanese; Meiji period, 1868–1912; Namikawa Yasuyuki, 1845–1927",Japanese; Meiji period; Namikawa Yasuyuki,Jar with bud-form finial and bird and flower design,ca. 1900,1895,1905,Cloisonné enamel with silver wire and gilt brass fittings,"h. 9.2 cm., diam. 7.2 cm. (3 5/8 x 2 13/16 in.)",Gift of Alice and Bernard Gerb in memory of Pauline Lester,"cloisonné, jars, lids",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-368A-B_1.jpg,2004-368A-B_1.jpg
43333,2004-374,2004  374,Asian,"Japanese; Meiji period, 1868–1912; Taisho period, 1912–1926; Goto Seizaburo",Japanese; Meiji period; Taisho period; Goto Seizaburo,Slender vase with wisteria design,late 19th–early 20th century,1880,1926,Cloisonné enamel with silver and wire fittings,"h. 18.2 cm., diam. 7.0 cm. (7 3/16 x 2 3/4 in.)",Gift of Alice and Bernard Gerb in memory of Pauline Lester,"cloisonné, vases",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-374.jpg,2004-374.jpg
42352,2004-392,2004  392,American,"Albert Pinkham Ryder, American, 1847–1917","Ryder, Albert Pinkham",The Story of the Cross,ca. 1890,1885,1905,"Oil on canvas mounted on panel
","36 x 29 cm. (14 3/16 x 11 7/16 in.)
frame: 52.2 × 45.7 × 6.4 cm (20 9/16 × 18 × 2 1/2 in.)","Gift of Alastair B. Martin, Class of 1938",oil paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-392.jpg,2004-392.jpg
43405,2004-468,2004  468,AAA,Early Formative; Olmec style,Formative; Olmec,Tecomate,1200–900 B.C.,-1200,-900,Ceramic with fire-clouding and highly burnished cream slip,"h. 10.0 cm., diam. 12.5 cm. (3 15/16 x 4 15/16 in.)",Gift in honor of Gillett G. Griffin from Charles Isaacs and Carol Nigro,jars,,,artimage.princeton.edu/files/ProductionJpegs/INV012636.jpg,INV012636.jpg
43412,2004-505,2004  505,ABI,Cypriote; Cypro-Archaic I,Cypriote; Cypro-Archaic,"Bird jug in ""Free Field"" style, Bichrome IV ware",,-750,-600,Ceramic,"h. 21.0 cm., diam. 16.6 cm. (8 1/4 x 6 9/16 in.)
foot: diam. 6.5 cm. (2 9/16 in.)","Museum purchase, Classical Purchase Fund and gift of William Conte","ceramics, jug",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2004-505.jpg,2004-505.jpg
44125,2005-6,2005    6,Asian,"Korean; Three Kingdoms (Silla) period, 57 B.C.–A.D. 668",Korean; Silla,Cut-stem bowl,,400,599,Stoneware,"h. 16 cm., diam. 16.3 cm. (6 5/16 x 6 7/16 in.)","Gift of Winifred Hall, in memory of Arthur McTaggart","bowl (vessel), stoneware",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2005-6.jpg,2005-6.jpg
45004,2005-34,2005   34,EPS,"Il Baciccio (Giovanni Battista Gaulli), Italian, 1639–1709","Gaulli, Giovanni Battista",The Triumph of the Name of Jesus,1676–79,1676,1679,"Oil on paper, laid down on canvas","163 x 111 cm. (64 3/16 x 43 11/16 in.)
frame: 175.9 x 123.5 x 6 cm. (69 1/4 x 48 5/8 x 2 3/8 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund and Laura P. Hall Memorial Fund",painting (visual work),,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/L2005-34.jpg,L2005-34.jpg
47568,2005-63,2005   63,Asian,"Chinese; Ming dynasty, 1368–1644; Qiao Bin (the younger), active ca. 1500",Chinese; Ming dynasty; Qiao Bin,Guanyin,1500,1500,1500,Stoneware with tri-color (sancai) glaze,"h. 68.5 cm., w. 45.5 cm., d. 25.0 cm. (26 15/16 x 17 15/16 x 9 13/16 in.)","Museum purchase, in memory of Frederick W. Mote, through the Fowler McCormick, Class of 1921, Fund","figurine, Sancai",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2005-63_OBL2.jpg,2005-63_OBL2.jpg
47566,2005-65 a-b,2005   65 a    b,AAA,Late Classic; Maya,Classic; Maya,Kneeling noble woman holding a lidded jar,A.D. 650–750,650,750,Ceramic with polychrome slip,"h. 28.9 cm., w. 15.4 cm., d. 22.5 cm. (11 3/8 x 6 1/16 x 8 7/8 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","ceramics, figurines",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2005-65A-B_OBL.jpg,2005-65A-B_OBL.jpg
42477,2005-116,2005  116,P&D,"Paul Gauguin, French, 1848–1903","Gauguin, Paul","The Universe is Created (L'Univers est créé), from the Noa Noa suite",1893–94,1893,1894,Woodcut  printed in black on thin rose-colored wove paper,sheet trimmed to block: 20.7 x 35.5 cm. (8 1/8 x 14 in.),"Museum purchase, Laura P. Hall Memorial Fund",woodcut (print),,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2005-116.jpg,2005-116.jpg
42654,2005-127,2005  127,AAA,Late Classic; Maya,Classic; Maya,Chocolate cup depicting a mythic scene,A.D. 650–800,650,800,Ceramic with polychrome slip,"h. 21.5 cm., diam. 15.0 cm. (8 7/16 x 5 7/8 in.)",Gift of Stephanie H. Bernheim and Leonard H. Bernheim Jr. in honor of Gillett G. Griffin,"painting (image-making), vases",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2005-127_A.jpg,2005-127_A.jpg
42655,2005-128,2005  128,P&D,"Gian Lorenzo Bernini, Naples 1598–1680 Rome","Bernini, Gian Lorenzo",Seated Male Nude,ca. 1618–24,1618,1624,Red chalk heightened with white chalk on buff laid paper,"42.2 × 27.2 cm. (16 5/8 × 10 11/16 in.)
frame: 61.3 × 45.6 × 3.2 cm (24 1/8 × 17 15/16 × 1 1/4 in.)","Museum purchase, Laura P. Hall Memorial Fund and Fowler McCormick, Class of 1921, Fund",drawing,,,artimage.princeton.edu/files/ProductionJpegs/2005-128_1.jpg,2005-128_1.jpg
42742,2006-34,2006   34,Photo,"Carleton Watkins, American, 1829–1916","Watkins, Carleton",View from Inspiration Point,1879,1879,1879,Albumen print,"image: 39.5 x 54.2 cm. (15 9/16 x 21 5/16 in.)
mount (album): 50.2 x 65.2 cm. (19 3/4 x 25 11/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","albumen prints, black-and-white photographs, black-and-white photography",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2006-34.jpg,2006-34.jpg
51625,2006-825,2006  825,American,"Eastman Johnson, American, 1824–1906","Johnson, Eastman",Study for A Glass with the Squire,ca. 1880,1875,1885,Oil on paper board,"64.5 x 53 cm. (25 3/8 x 20 7/8 in.)
frame: 88.9 × 76.6 × 7.8 cm (35 × 30 3/16 × 3 1/16 in.)","Gift of Stuart P. Feld, Class of 1957, and Sue K. Feld, in commemoration of the Fiftieth Reunion of the Class of 1957
","painting (visual work), study (visual work)",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2006-825.jpg,2006-825.jpg
